LOANID,MONTHEND,loan_status,PRIN_BAL,month,CURR_MO_PRIN_PD,CUR_DUE_AMT,IRB,PAST_DUE_AMTpif,INT_RATEpif,period,studentfutureid,PassId,CURR_MO_INT_PD
11,0000-00-00,33,34232.11,8,0,263.61,1135.33,253.12,0.0417,308,1,0,0
11,0000-00-00,33,34232.11,9,0,264.73,1254.29,253.12,0.0417,309,1,0,0
11,0000-00-00,33,34232.11,10,0,265.86,1373.25,253.12,0.0417,310,1,0,0
11,0000-00-00,33,34232.11,11,0,267.01,1492.2,253.12,0.0417,311,1,0,0
11,0000-00-00,33,34232.11,12,0,268.17,1611.16,253.12,0.0417,312,1,0,0
12,0000-00-00,30,17373.25,0,360.6,0,1.79,0,0.0377,313,1,150,89.4
12,0000-00-00,33,17012.65,1,0,126.51,56.37,0,0.0377,314,1,150,0
12,0000-00-00,30,17069.02096,2,70.96,124.4,0,0,0.0377,315,1,0,53.45
12,0000-00-00,33,16998.06526,3,0,125.34,53.63,0,0.0377,316,1,0,0
12,0000-00-00,30,17051.69044,4,143.34,125.34,0,0,0.0377,317,1,0,106.4
12,0000-00-00,30,16908.34613,5,72.7,126.27,0,0,0.0377,318,1,0,53.57
12,0000-00-00,33,16835.64266,6,0,125.75,53.12,0,0.0377,319,1,0,0
12,0000-00-00,30,16888.76304,7,146.02,125.75,0,0,0.0377,320,1,0,106.01
12,0000-00-00,33,16742.74573,8,0,126.69,53.06,0,0.0377,321,1,0,0
12,0000-00-00,30,16795.8046,9,146.86,126.15,0,0,0.0377,322,1,0,105.03
12,0000-00-00,33,16648.94198,10,0,127.11,52.77,0,0.0377,323,1,0,0
12,0000-00-00,30,16701.7088,11,148.26,126.55,0,0,0.0377,324,1,0,104.44
12,0000-00-00,33,16553.44877,12,0,127.52,52.47,0,0.0377,325,1,0,0
13,0000-00-00,30,23619.24,0,92.34,160.86,31.69,160.86,0.0377,326,1,0,68.52
13,0000-00-00,30,23526.9,1,87.97,162.18,31.69,160.86,0.0377,327,1,0,74.2
13,0000-00-00,30,23438.92847,2,88.23,162.15,31.69,160.86,0.0377,328,1,0,73.91
13,0000-00-00,30,23350.69695,3,88.51,162.15,31.69,160.86,0.0377,329,1,0,73.64
13,0000-00-00,30,23262.18725,4,88.79,162.15,31.69,160.86,0.0377,330,1,0,73.36
13,0000-00-00,30,23173.39843,5,89.07,162.15,31.69,160.86,0.0377,331,1,0,73.08
13,0000-00-00,30,23084.32959,6,89.35,162.15,31.69,160.86,0.0377,332,1,0,72.8
13,0000-00-00,30,22994.97985,7,89.63,162.15,31.69,160.86,0.0377,333,1,0,72.52
13,0000-00-00,30,22905.34831,8,89.91,162.16,31.69,160.86,0.0377,334,1,0,72.24
13,0000-00-00,30,22815.43408,9,90.2,162.16,31.69,160.86,0.0377,335,1,0,71.96
13,0000-00-00,30,22725.23625,10,90.48,162.16,31.69,160.86,0.0377,336,1,0,71.68
13,0000-00-00,30,22634.75393,11,90.77,162.16,31.69,160.86,0.0377,337,1,0,71.4
13,0000-00-00,30,22543.98621,12,91.05,162.16,31.69,160.86,0.0377,338,1,0,71.11
14,0000-00-00,30,16826.2,0,32.01,163.17,53.72,163.17,0.0897,339,1,0,131.16
14,0000-00-00,30,16794.19,1,38.43,164.21,53.72,163.17,0.0897,340,1,0,125.78
14,0000-00-00,30,16755.75607,2,38.74,164.27,53.72,163.17,0.0897,341,1,0,125.54
14,0000-00-00,30,16717.02004,3,39.03,164.28,53.72,163.17,0.0897,342,1,0,125.25
14,0000-00-00,30,16677.99374,4,39.32,164.28,53.72,163.17,0.0897,343,1,0,124.96
14,0000-00-00,30,16638.67505,5,39.61,164.28,53.72,163.17,0.0897,344,1,0,124.67
14,0000-00-00,30,16599.06175,6,39.91,164.28,53.72,163.17,0.0897,345,1,0,124.37
14,0000-00-00,30,16559.15163,7,40.21,164.29,53.72,163.17,0.0897,346,1,0,124.08
14,0000-00-00,30,16518.94247,8,40.51,164.29,53.72,163.17,0.0897,347,1,0,123.78
14,0000-00-00,30,16478.43201,9,40.81,164.29,53.72,163.17,0.0897,348,1,0,123.48
14,0000-00-00,30,16437.61799,10,41.12,164.3,53.72,163.17,0.0897,349,1,0,123.18
14,0000-00-00,30,16396.49814,11,41.43,164.3,53.72,163.17,0.0897,350,1,0,122.87
14,0000-00-00,30,16355.07013,12,41.74,164.3,53.72,163.17,0.0897,351,1,0,122.56
15,0000-00-00,30,11770.35,0,9.11,127.15,72.64,127.15,0.1127,352,1,1.91,119.95
15,0000-00-00,30,11761.24,1,16.92,127.47,72.64,127.15,0.1127,353,1,0,110.54
15,0000-00-00,30,11744.31613,2,17.09,127.55,72.64,127.15,0.1127,354,1,0,110.46
15,0000-00-00,30,11727.22197,3,17.25,127.55,72.64,127.15,0.1127,355,1,0,110.3
15,0000-00-00,30,11709.96701,4,17.42,127.56,72.64,127.15,0.1127,356,1,0,110.14
15,0000-00-00,30,11692.54976,5,17.58,127.56,72.64,127.15,0.1127,357,1,0,109.98
15,0000-00-00,33,11674.96869,6,0,127.56,182.45,127.15,0.1127,358,1,0,0
15,0000-00-00,30,11857.42122,7,35.83,127.56,0,127.15,0.1127,359,1,0,219.29
15,0000-00-00,30,11821.59501,8,18.39,129.75,0,127.15,0.1127,360,1,0,111.36
15,0000-00-00,30,11803.20262,9,18.54,129.56,0,127.15,0.1127,361,1,0,111.02
15,0000-00-00,30,11784.66484,10,18.71,129.56,0,127.15,0.1127,362,1,0,110.85
15,0000-00-00,30,11765.95272,11,18.89,129.57,0,127.15,0.1127,363,1,0,110.68
15,0000-00-00,30,11747.06459,12,19.07,129.57,0,127.15,0.1127,364,1,0,110.5
16,0000-00-00,30,4591.97,0,39.1,50,5.92,50,0.0302,365,1,0,10.9
16,0000-00-00,30,4552.87,1,39.11,50.67,5.92,50,0.0302,366,1,0,11.56
16,0000-00-00,30,4513.760876,2,39.21,50.67,5.92,50,0.0302,367,1,0,11.46
16,0000-00-00,30,4474.553249,3,39.31,50.67,5.92,50,0.0302,368,1,0,11.36
16,0000-00-00,30,4435.246092,4,39.41,50.67,5.92,50,0.0302,369,1,0,11.26
16,0000-00-00,30,4395.839135,5,39.51,50.67,5.92,50,0.0302,370,1,0,11.16
16,0000-00-00,30,4356.332115,6,39.61,50.67,5.92,50,0.0302,371,1,0,11.06
16,0000-00-00,30,4316.724767,7,39.71,50.67,5.92,50,0.0302,372,1,0,10.96
16,0000-00-00,30,4277.016827,8,39.81,50.67,5.92,50,0.0302,373,1,0,10.86
16,0000-00-00,30,4237.208027,9,39.91,50.67,5.92,50,0.0302,374,1,0,10.76
16,0000-00-00,30,4197.298101,10,40.01,50.67,5.92,50,0.0302,375,1,0,10.66
16,0000-00-00,30,4157.286779,11,40.11,50.68,5.92,50,0.0302,376,1,0,10.56
16,0000-00-00,30,4117.173794,12,40.21,50.68,5.92,50,0.0302,377,1,0,10.46
17,0000-00-00,30,4034.4,0,40.23,50,6,50,0.0302,378,1,0,9.77
17,0000-00-00,30,3994.17,1,40.5,50.65,6,50,0.0302,379,1,0,10.15
17,0000-00-00,33,3953.670149,2,0,50.66,16.05,50,0.0302,380,1,0,0
17,0000-00-00,30,3969.722143,3,81.41,50.66,0,50,0.0302,381,1,0,19.9
17,0000-00-00,30,3888.310402,4,41.4,51.39,0,50,0.0302,382,1,0,9.99
17,0000-00-00,30,3846.908193,5,41.08,50.87,0,50,0.0302,383,1,0,9.79
17,0000-00-00,30,3805.824527,6,41.18,50.87,0,50,0.0302,384,1,0,9.68
17,0000-00-00,30,3764.640878,7,41.29,50.87,0,50,0.0302,385,1,0,9.58
17,0000-00-00,33,3723.352498,8,0,50.87,9.47,50,0.0302,386,1,0,0
17,0000-00-00,30,3732.826844,9,83,50.87,0,50,0.0302,387,1,0,18.74
17,0000-00-00,30,3649.8316,10,42.18,51.57,0,50,0.0302,388,1,0,9.39
17,0000-00-00,30,3607.652404,11,41.82,51,0,50,0.0302,389,1,0,9.19
17,0000-00-00,30,3565.834704,12,41.92,51,0,50,0.0302,390,1,0,9.08
18,0000-00-00,10,13759.35,0,0,0,1281.67,0,0.0302,391,1,0,0
18,0000-00-00,10,13759.35,1,0,50,1316.3,0,0.0302,392,1,0,0
18,0000-00-00,10,13759.35,2,0,50,1350.93,0,0.0302,393,1,0,0
18,0000-00-00,10,13759.35,3,0,50,1385.55,0,0.0302,394,1,0,0
18,0000-00-00,10,13759.35,4,0,50,1420.18,0,0.0302,395,1,0,0
18,0000-00-00,10,13759.35,5,0,50,1454.81,0,0.0302,396,1,0,0
18,0000-00-00,10,13759.35,6,0,50,1489.44,0,0.0302,397,1,0,0
18,0000-00-00,10,13759.35,7,0,50,1524.06,0,0.0302,398,1,0,0
18,0000-00-00,10,13759.35,8,0,50,1558.69,0,0.0302,399,1,0,0
18,0000-00-00,10,13759.35,9,0,50,1593.32,0,0.0302,400,1,0,0
18,0000-00-00,10,13759.35,10,0,50,1627.95,0,0.0302,401,1,0,0
18,0000-00-00,10,13759.35,11,0,50,1662.57,0,0.0302,402,1,0,0
18,0000-00-00,10,13759.35,12,0,50,1697.2,0,0.0302,403,1,0,0
19,0000-00-00,30,14179.18,0,333.17,0,1.17,0,0.0302,404,1,200,66.83
19,0000-00-00,30,13846.01,1,54.98,90.67,1.17,0,0.0302,405,1,0,35.68
19,0000-00-00,30,13791.02912,2,54.03,88.88,1.17,0,0.0302,406,1,0,34.85
19,0000-00-00,30,13736.99549,3,54.17,88.87,1.17,0,0.0302,407,1,0,34.71
19,0000-00-00,30,13682.8296,4,54.3,88.87,1.17,0,0.0302,408,1,0,34.57
19,0000-00-00,30,13628.52686,5,54.44,88.88,1.17,0,0.0302,409,1,0,34.44
19,0000-00-00,30,13574.08692,6,54.58,88.88,1.17,0,0.0302,410,1,0,34.3
19,0000-00-00,30,13519.50943,7,54.72,88.88,1.17,0,0.0302,411,1,0,34.16
19,0000-00-00,30,13464.79402,8,54.85,88.88,1.17,0,0.0302,412,1,0,34.02
19,0000-00-00,30,13409.94036,9,54.99,88.88,1.17,0,0.0302,413,1,0,33.89
19,0000-00-00,30,13354.94808,10,55.13,88.88,1.17,0,0.0302,414,1,0,33.75
19,0000-00-00,30,13299.81684,11,55.27,88.88,1.17,0,0.0302,415,1,0,33.61
19,0000-00-00,30,13244.54627,12,55.41,88.88,1.17,0,0.0302,416,1,0,33.47
20,0000-00-00,30,13433.37,0,22.43,110.21,41.51,110.21,0.0627,417,1,0,87.78
20,0000-00-00,30,13410.94,1,40.81,111,41.51,110.21,0.0627,418,1,0,70.19
20,0000-00-00,30,13370.12942,2,41.08,111.15,41.51,110.21,0.0627,419,1,0,70.07
20,0000-00-00,30,13329.0493,3,41.3,111.15,41.51,110.21,0.0627,420,1,0,69.86
20,0000-00-00,30,13287.7537,4,41.51,111.16,41.51,110.21,0.0627,421,1,0,69.64
20,0000-00-00,30,13246.24166,5,41.73,111.16,41.51,110.21,0.0627,422,1,0,69.43
20,0000-00-00,30,13204.51204,6,41.95,111.16,41.51,110.21,0.0627,423,1,0,69.21
20,0000-00-00,30,13162.5637,7,42.17,111.16,41.51,110.21,0.0627,424,1,0,68.99
20,0000-00-00,30,13120.39547,8,42.39,111.16,41.51,110.21,0.0627,425,1,0,68.77
20,0000-00-00,30,13078.00621,9,42.61,111.17,41.51,110.21,0.0627,426,1,0,68.55
20,0000-00-00,30,13035.39475,10,42.83,111.17,41.51,110.21,0.0627,427,1,0,68.33
20,0000-00-00,30,12992.55992,11,43.06,111.17,41.51,110.21,0.0627,428,1,0,68.11
20,0000-00-00,30,12949.50053,12,43.29,111.17,41.51,110.21,0.0627,429,1,0,67.89
21,0000-00-00,50,16263.88,0,0,0,41.69,0,0.0302,430,1,0,0
21,0000-00-00,50,16263.88,1,0,95.39,82.62,0,0.0302,431,1,0,0
21,0000-00-00,50,16263.88,2,0,95.71,123.55,0,0.0302,432,1,0,0
21,0000-00-00,50,16263.88,3,0,96.04,164.48,0,0.0302,433,1,0,0
21,0000-00-00,50,16263.88,4,0,96.36,205.41,0,0.0302,434,1,0,0
21,0000-00-00,33,16263.88,5,0,96.69,246.34,0,0.0302,435,1,0,0
21,0000-00-00,40,16263.88,6,0,97.02,287.27,0,0.0302,436,1,0,0
21,0000-00-00,40,16263.88,7,0,97.36,328.21,0,0.0302,437,1,0,0
21,0000-00-00,33,16263.88,8,0,97.7,369.14,0,0.0302,438,1,0,0
21,0000-00-00,40,16263.88,9,0,98.04,410.07,0,0.0302,439,1,0,0
21,0000-00-00,40,16263.88,10,0,98.39,451,0,0.0302,440,1,0,0
21,0000-00-00,40,16263.88,11,0,98.74,491.93,0,0.0302,441,1,0,0
21,0000-00-00,40,16263.88,12,0,99.09,532.86,0,0.0302,442,1,0,0
22,0000-00-00,30,23461.28,0,92.91,129.3,19.88,129.3,0.0207,443,1,0,36.39
22,0000-00-00,30,23368.37,1,89.73,130.2,19.88,129.3,0.0207,444,1,0,40.47
22,0000-00-00,30,23278.64202,2,89.87,130.18,19.88,129.3,0.0207,445,1,0,40.31
22,0000-00-00,30,23188.7715,3,90.03,130.18,19.88,129.3,0.0207,446,1,0,40.16
22,0000-00-00,30,23098.74539,4,90.18,130.18,19.88,129.3,0.0207,447,1,0,40
22,0000-00-00,50,23008.56339,5,0,130.18,59.73,129.3,0.0207,448,1,0,0
22,0000-00-00,50,23008.56339,6,0,130.18,99.42,129.3,0.0207,449,1,0,0
22,0000-00-00,50,23008.56339,7,0,130.7,139.1,129.3,0.0207,450,1,0,0
22,0000-00-00,50,23008.56339,8,0,131.22,178.79,129.3,0.0207,451,1,0,0
22,0000-00-00,50,23008.56339,9,0,131.74,218.48,129.3,0.0207,452,1,0,0
22,0000-00-00,50,23008.56339,10,0,132.27,258.17,129.3,0.0207,453,1,0,0
22,0000-00-00,50,23008.56339,11,0,132.81,297.86,129.3,0.0207,454,1,0,0
22,0000-00-00,90,0,12,22968.87,133.34,337.55,129.3,0.0207,455,1,22875.22,39.69
23,0000-00-00,30,11926.46,0,39.95,75.7,19.54,75.7,0.0377,456,1,0,35.75
23,0000-00-00,30,11886.51,1,38.67,76.14,19.54,75.7,0.0377,457,1,0,37.47
23,0000-00-00,30,11847.84316,2,38.78,76.13,19.54,75.7,0.0377,458,1,0,37.34
23,0000-00-00,30,11809.05903,3,38.91,76.13,19.54,75.7,0.0377,459,1,0,37.22
23,0000-00-00,30,11770.15267,4,39.03,76.13,19.54,75.7,0.0377,460,1,0,37.1
23,0000-00-00,30,11731.12368,5,39.15,76.13,19.54,75.7,0.0377,461,1,0,36.98
23,0000-00-00,30,11691.97166,6,39.28,76.13,19.54,75.7,0.0377,462,1,0,36.86
23,0000-00-00,30,11652.69622,7,39.4,76.13,19.54,75.7,0.0377,463,1,0,36.73
23,0000-00-00,30,11613.29698,8,39.52,76.13,19.54,75.7,0.0377,464,1,0,36.61
23,0000-00-00,30,11573.77354,9,39.65,76.13,19.54,75.7,0.0377,465,1,0,36.49
23,0000-00-00,30,11534.12551,10,39.77,76.13,19.54,75.7,0.0377,466,1,0,36.36
23,0000-00-00,30,11494.35249,11,39.9,76.13,19.54,75.7,0.0377,467,1,0,36.24
23,0000-00-00,30,11454.45408,12,40.02,76.14,19.54,75.7,0.0377,468,1,0,36.11
24,0000-00-00,30,1281.2,0,47.45,50,1.36,50,0.0252,469,1,0,2.55
24,0000-00-00,90,0,1,1278.61,52.66,4.05,50,0.0252,470,1,1228.54,2.59
24,0000-00-00,90,0,2,0,50,4.05,50,0.0252,471,1,-50,0
24,0000-00-00,90,0,3,0,50,4.05,50,0.0252,472,1,-50,0
24,0000-00-00,90,0,4,0,50,4.05,50,0.0252,473,1,-50,0
24,0000-00-00,90,0,5,0,50,4.05,50,0.0252,474,1,-50,0
24,0000-00-00,90,0,6,0,50,4.05,50,0.0252,475,1,-50,0
24,0000-00-00,90,0,7,0,50,4.05,50,0.0252,476,1,-50,0
24,0000-00-00,90,0,8,0,50,4.05,50,0.0252,477,1,-50,0
24,0000-00-00,90,0,9,0,50,4.05,50,0.0252,478,1,-50,0
24,0000-00-00,90,0,10,0,50,4.05,50,0.0252,479,1,-50,0
24,0000-00-00,90,0,11,0,50,4.05,50,0.0252,480,1,-50,0
24,0000-00-00,90,0,12,0,50,4.05,50,0.0252,481,1,-50,0
25,0000-00-00,73,21387.48,0,0,233.38,9984.22,233.38,0.1027,482,1,0,0
25,0000-00-00,73,21387.48,1,0,236.2,10167.26,233.38,0.1027,483,1,0,0
25,0000-00-00,73,21387.48,2,0,236.79,10350.3,233.38,0.1027,484,1,0,0
25,0000-00-00,73,21387.48,3,0,237.39,10533.34,233.38,0.1027,485,1,0,0
25,0000-00-00,73,21387.48,4,0,237.99,10716.38,233.38,0.1027,486,1,0,0
25,0000-00-00,73,21387.48,5,0,238.61,10899.43,233.38,0.1027,487,1,0,0
25,0000-00-00,73,21387.48,6,0,239.23,11082.47,233.38,0.1027,488,1,0,0
25,0000-00-00,33,21387.48,7,0,239.86,11265.51,233.38,0.1027,489,1,0,0
25,0000-00-00,33,21387.48,8,0,240.5,11448.55,233.38,0.1027,490,1,0,0
25,0000-00-00,33,21387.48,9,0,241.15,11631.59,233.38,0.1027,491,1,0,0
25,0000-00-00,33,21387.48,10,0,241.8,11814.63,233.38,0.1027,492,1,0,0
25,0000-00-00,33,21387.48,11,0,242.47,11997.67,233.38,0.1027,493,1,0,0
25,0000-00-00,33,21387.48,12,0,243.14,12180.71,233.38,0.1027,494,1,0,0
26,0000-00-00,73,9738.68,0,0,83.61,2760.57,83.61,0.0627,495,1,0,0
26,0000-00-00,73,9738.68,1,0,85.05,2811.45,83.61,0.0627,496,1,0,0
26,0000-00-00,73,9738.68,2,0,85.35,2862.34,83.61,0.0627,497,1,0,0
26,0000-00-00,73,9738.68,3,0,85.65,2913.22,83.61,0.0627,498,1,0,0
26,0000-00-00,73,9738.68,4,0,85.96,2964.11,83.61,0.0627,499,1,0,0
26,0000-00-00,73,9738.68,5,0,86.27,3014.99,83.61,0.0627,500,1,0,0
26,0000-00-00,73,9738.68,6,0,86.59,3065.88,83.61,0.0627,501,1,0,0
26,0000-00-00,33,9738.68,7,0,86.91,3116.76,83.61,0.0627,502,1,0,0
26,0000-00-00,33,9738.68,8,0,87.23,3167.65,83.61,0.0627,503,1,0,0
26,0000-00-00,33,9738.68,9,0,87.55,3218.53,83.61,0.0627,504,1,0,0
26,0000-00-00,33,9738.68,10,0,87.89,3269.42,83.61,0.0627,505,1,0,0
26,0000-00-00,33,9738.68,11,0,88.22,3320.3,83.61,0.0627,506,1,0,0
26,0000-00-00,33,9738.68,12,0,88.56,3371.19,83.61,0.0627,507,1,0,0
27,0000-00-00,33,20308.31,0,0,164.47,297.96,164.47,0.0687,508,1,0,0
27,0000-00-00,33,20308.31,1,0,166.05,414.23,164.47,0.0687,509,1,0,0
27,0000-00-00,40,20308.31,2,0,166.46,530.49,164.47,0.0687,510,1,0,0
27,0000-00-00,40,20308.31,3,0,166.87,646.76,164.47,0.0687,511,1,0,0
27,0000-00-00,40,20308.31,4,0,167.29,763.02,164.47,0.0687,512,1,0,0
27,0000-00-00,40,20308.31,5,0,167.71,879.29,164.47,0.0687,513,1,0,0
27,0000-00-00,40,20308.31,6,0,168.14,995.55,164.47,0.0687,514,1,0,0
27,0000-00-00,40,20308.31,7,0,168.57,1111.82,164.47,0.0687,515,1,0,0
27,0000-00-00,33,20308.31,8,0,169,1228.08,164.47,0.0687,516,1,0,0
27,0000-00-00,33,20308.31,9,0,169.44,1344.35,164.47,0.0687,517,1,0,0
27,0000-00-00,33,20308.31,10,0,169.89,1460.61,164.47,0.0687,518,1,0,0
27,0000-00-00,33,20308.31,11,0,170.34,1576.88,164.47,0.0687,519,1,0,0
27,0000-00-00,33,20308.31,12,0,170.79,1693.14,164.47,0.0687,520,1,0,0
28,0000-00-00,30,3726.47,0,34.29,50,8.53,50,0.0517,521,1,0,15.71
28,0000-00-00,30,3692.18,1,34.44,50.5,8.53,50,0.0517,522,1,0,16.05
28,0000-00-00,30,3657.736194,2,34.59,50.5,8.53,50,0.0517,523,1,0,15.91
28,0000-00-00,30,3623.142552,3,34.74,50.5,8.53,50,0.0517,524,1,0,15.76
28,0000-00-00,30,3588.398446,4,34.9,50.5,8.53,50,0.0517,525,1,0,15.61
28,0000-00-00,30,3553.503201,5,35.05,50.51,8.53,50,0.0517,526,1,0,15.46
28,0000-00-00,30,3518.45614,6,35.2,50.51,8.53,50,0.0517,527,1,0,15.31
28,0000-00-00,90,0,7,3503.45,50.51,23.69,50,0.0517,528,1,3467.94,15.01
28,0000-00-00,90,0,8,0,50,23.69,50,0.0517,529,1,-50,0
28,0000-00-00,90,0,9,0,50,23.69,50,0.0517,530,1,-50,0
28,0000-00-00,90,0,10,0,50,23.69,50,0.0517,531,1,-50,0
28,0000-00-00,90,0,11,0,50,23.69,50,0.0517,532,1,-50,0
28,0000-00-00,90,0,12,0,50,23.69,50,0.0517,533,1,-50,0
29,0000-00-00,50,21874.54,0,0,0,193.61,0,0.0302,534,1,0,0
29,0000-00-00,50,21874.54,1,0,123.42,248.66,0,0.0302,535,1,0,0
29,0000-00-00,50,21874.54,2,0,123.81,303.71,0,0.0302,536,1,0,0
29,0000-00-00,33,21874.54,3,0,124.2,358.76,0,0.0302,537,1,0,0
29,0000-00-00,40,21874.54,4,0,124.59,413.81,0,0.0302,538,1,0,0
29,0000-00-00,40,21874.54,5,0,124.99,468.86,0,0.0302,539,1,0,0
29,0000-00-00,40,21874.54,6,0,125.39,523.92,0,0.0302,540,1,0,0
29,0000-00-00,40,21874.54,7,0,125.79,578.97,0,0.0302,541,1,0,0
29,0000-00-00,40,21874.54,8,0,126.2,634.02,0,0.0302,542,1,0,0
29,0000-00-00,30,22508.55741,9,0,126.61,0,0,0.0302,543,1,0,55.05
29,0000-00-00,30,22508.55741,10,0,130.71,0,0,0.0302,544,1,0,56.65
29,0000-00-00,30,22508.55741,11,0,131.14,0,0,0.0302,545,1,0,56.65
29,0000-00-00,30,22508.55741,12,0,131.58,0,0,0.0302,546,1,0,56.65
31,0000-00-00,30,12981.6,0,45.63,89.14,25.46,89.14,0.0377,547,1,0.86,44.37
31,0000-00-00,30,12935.97,1,49.02,89.8,25.46,89.14,0.0377,548,1,0,40.78
31,0000-00-00,30,12886.94909,2,49.19,89.83,25.46,89.14,0.0377,549,1,0,40.64
31,0000-00-00,30,12837.76129,3,49.34,89.83,25.46,89.14,0.0377,550,1,0,40.49
31,0000-00-00,30,12788.41831,4,49.5,89.83,25.46,89.14,0.0377,551,1,0,40.33
31,0000-00-00,30,12738.91972,5,49.65,89.83,25.46,89.14,0.0377,552,1,0,40.18
31,0000-00-00,30,12689.26501,6,49.81,89.83,25.46,89.14,0.0377,553,1,0,40.02
31,0000-00-00,30,12639.4537,7,49.97,89.83,25.46,89.14,0.0377,554,1,0,39.87
31,0000-00-00,30,12589.48527,8,50.13,89.83,25.46,89.14,0.0377,555,1,0,39.71
31,0000-00-00,30,12539.35924,9,50.28,89.84,25.46,89.14,0.0377,556,1,0,39.55
31,0000-00-00,30,12489.0751,10,50.44,89.84,25.46,89.14,0.0377,557,1,0,39.39
31,0000-00-00,30,12438.63235,11,50.6,89.84,25.46,89.14,0.0377,558,1,0,39.24
31,0000-00-00,30,12388.03049,12,50.76,89.84,25.46,89.14,0.0377,559,1,0,39.08
34,0000-00-00,30,18531.21,0,70.64,115.24,27.59,115.24,0.0302,560,1,0,44.6
34,0000-00-00,30,18460.57,1,69.62,116.26,27.59,115.24,0.0302,561,1,0,46.64
34,0000-00-00,30,18390.95082,2,69.79,116.25,27.59,115.24,0.0302,562,1,0,46.46
34,0000-00-00,30,18321.16029,3,69.97,116.25,27.59,115.24,0.0302,563,1,0,46.28
34,0000-00-00,30,18251.19347,4,70.14,116.25,27.59,115.24,0.0302,564,1,0,46.11
34,0000-00-00,30,18181.04989,5,70.32,116.25,27.59,115.24,0.0302,565,1,0,45.93
34,0000-00-00,30,18110.7291,6,70.5,116.25,27.59,115.24,0.0302,566,1,0,45.76
34,0000-00-00,30,18040.23065,7,70.68,116.26,27.59,115.24,0.0302,567,1,0,45.58
34,0000-00-00,30,17969.55409,8,70.86,116.26,27.59,115.24,0.0302,568,1,0,45.4
34,0000-00-00,30,17898.69896,9,71.03,116.26,27.59,115.24,0.0302,569,1,0,45.22
34,0000-00-00,30,17827.6648,10,71.21,116.26,27.59,115.24,0.0302,570,1,0,45.05
34,0000-00-00,30,17756.45116,11,71.39,116.26,27.59,115.24,0.0302,571,1,0,44.87
34,0000-00-00,30,17685.05758,12,71.57,116.26,27.59,115.24,0.0302,572,1,0,44.69
35,0000-00-00,30,29928.77,0,107.5,197.4,55.61,197.4,0.0377,573,1,0,89.9
35,0000-00-00,30,29821.27,1,104.91,198.93,55.61,197.4,0.0377,574,1,0,94.03
35,0000-00-00,30,29716.36309,2,105.23,198.92,55.61,197.4,0.0377,575,1,0,93.69
35,0000-00-00,30,29611.13575,3,105.56,198.92,55.61,197.4,0.0377,576,1,0,93.36
35,0000-00-00,30,29505.57668,4,105.89,198.92,55.61,197.4,0.0377,577,1,0,93.03
35,0000-00-00,30,29399.6848,5,106.23,198.92,55.61,197.4,0.0377,578,1,0,92.7
35,0000-00-00,30,29293.45904,6,106.56,198.92,55.61,197.4,0.0377,579,1,0,92.36
35,0000-00-00,30,29186.89834,7,106.9,198.93,55.61,197.4,0.0377,580,1,0,92.03
35,0000-00-00,30,29080.00164,8,107.23,198.93,55.61,197.4,0.0377,581,1,0,91.7
35,0000-00-00,30,28972.76788,9,107.57,198.93,55.61,197.4,0.0377,582,1,0,91.36
35,0000-00-00,30,28865.19597,10,107.91,198.93,55.61,197.4,0.0377,583,1,0,91.02
35,0000-00-00,30,28757.28485,11,108.25,198.94,55.61,197.4,0.0377,584,1,0,90.68
35,0000-00-00,33,28649.03344,12,0,198.94,145.96,197.4,0.0377,585,1,0,0
36,0000-00-00,10,35033.29,0,0,0,4590.69,0,0.0302,586,1,0,0
36,0000-00-00,10,35033.29,1,0,50,4678.86,0,0.0302,587,1,0,0
36,0000-00-00,10,35033.29,2,0,50,4767.02,0,0.0302,588,1,0,0
36,0000-00-00,10,35033.29,3,0,50,4855.19,0,0.0302,589,1,0,0
36,0000-00-00,10,35033.29,4,0,50,4943.36,0,0.0302,590,1,0,0
36,0000-00-00,10,35033.29,5,0,50,5031.53,0,0.0302,591,1,0,0
36,0000-00-00,10,35033.29,6,0,50,5119.69,0,0.0302,592,1,0,0
36,0000-00-00,10,35033.29,7,0,50,5207.86,0,0.0302,593,1,0,0
36,0000-00-00,10,35033.29,8,0,50,5296.03,0,0.0302,594,1,0,0
36,0000-00-00,10,35033.29,9,0,50,5384.19,0,0.0302,595,1,0,0
36,0000-00-00,10,35033.29,10,0,50,5472.36,0,0.0302,596,1,0,0
36,0000-00-00,10,35033.29,11,0,50,5560.53,0,0.0302,597,1,0,0
36,0000-00-00,10,35033.29,12,0,50,5648.7,0,0.0302,598,1,0,0
38,0000-00-00,30,5161.41,0,28.11,50,11.94,50,0.0522,599,1,0,21.89
38,0000-00-00,30,5133.3,1,27.91,50.36,11.94,50,0.0522,600,1,0,22.45
38,0000-00-00,33,5105.39391,2,0,50.36,34.27,50,0.0522,601,1,0,0
38,0000-00-00,30,5139.663765,3,56.3,50.36,0,50,0.0522,602,1,0,44.42
38,0000-00-00,30,5083.365418,4,28.62,50.98,0,50,0.0522,603,1,0,22.36
38,0000-00-00,30,5054.74646,5,28.59,50.7,0,50,0.0522,604,1,0,22.11
38,0000-00-00,30,5026.158673,6,28.71,50.7,0,50,0.0522,605,1,0,21.99
38,0000-00-00,30,4997.446707,7,28.84,50.7,0,50,0.0522,606,1,0,21.86
